date,invoice_id,customer_id,product_id,qty,unit_price_eur,discount_rate,total_eur,currency,payment_terms_days
2019-02-08,INV00000338,C0007,P025,5,503.87,0.1042,2256.83,EUR,60
2019-02-08,INV00000339,C0008,P021,4,746.09,0.0,2984.36,EUR,30
2019-02-08,INV00000340,C0041,P017,1,286.97,0.0608,269.51,EUR,30
2019-02-08,INV00000341,C0091,P021,5,746.09,0.0267,3630.84,EUR,15
2019-02-08,INV00000342,C0013,P010,3,149.74,0.1488,382.38,EUR,15
2019-02-08,INV00000343,C0002,P026,3,1216.68,0.1008,3282.07,EUR,45
2019-02-08,INV00000344,C0005,P026,2,1216.68,0.075,2250.74,EUR,15
2019-02-08,INV00000345,C0020,P014,2,389.57,0.0,779.14,EUR,15
2019-02-08,INV00000346,C0005,P029,3,685.26,0.0,2055.78,EUR,60
2019-02-08,INV00000347,C0023,P015,1,268.29,0.0635,251.25,EUR,45
2019-02-08,INV00000348,C0078,P019,1,132.08,0.111,117.42,EUR,30
2019-02-09,INV00000349,C0076,P024,3,365.58,0.0971,990.29,EUR,45
2019-02-09,INV00000350,C0007,P019,2,132.08,0.0,264.16,EUR,0
2019-02-09,INV00000351,C0085,P009,1,133.87,0.0106,132.46,EUR,30
2019-02-09,INV00000352,C0120,P008,1,1134.56,0.1031,1017.59,EUR,30
2019-02-09,INV00000353,C0036,P032,2,149.04,0.0246,290.74,EUR,30
2019-02-09,INV00000354,C0065,P022,2,432.16,0.1608,725.31,EUR,30
2019-02-09,INV00000355,C0021,P028,1,273.69,0.0643,256.1,EUR,30
2019-02-09,INV00000356,C0001,P016,1,135.76,0.0815,124.7,EUR,30
2019-02-10,INV00000357,C0054,P007,1,479.93,0.1245,420.16,EUR,30
2019-02-10,INV00000358,C0014,P023,3,151.14,0.0824,416.04,EUR,30
2019-02-10,INV00000359,C0105,P002,4,91.99,0.0546,347.85,EUR,0
2019-02-10,INV00000360,C0088,P004,2,265.7,0.0407,509.79,EUR,45
2019-02-10,INV00000361,C0058,P029,4,685.26,0.0972,2474.68,EUR,0
2019-02-10,INV00000362,C0035,P030,1,139.26,0.1041,124.76,EUR,0
2019-02-10,INV00000363,C0073,P016,1,135.76,0.1274,118.46,EUR,30
2019-02-10,INV00000364,C0103,P027,2,352.72,0.0265,686.74,EUR,45
2019-02-10,INV00000365,C0060,P004,4,265.7,0.1094,946.56,EUR,45
2019-02-10,INV00000366,C0059,P002,1,91.99,0.0,91.99,EUR,30
2019-02-10,INV00000367,C0007,P013,4,105.28,0.0,421.12,EUR,15
2019-02-10,INV00000368,C0046,P031,5,893.72,0.0229,4366.17,EUR,30
2019-02-11,INV00000369,C0042,P012,1,476.78,0.102,428.15,EUR,30
2019-02-11,INV00000370,C0100,P032,3,149.04,0.1333,387.51,EUR,45
2019-02-11,INV00000371,C0046,P007,4,479.93,0.0741,1777.4,EUR,30
2019-02-11,INV00000372,C0111,P028,6,273.69,0.1319,1425.55,EUR,30
2019-02-11,INV00000373,C0050,P020,1,718.33,0.0428,687.58,EUR,45
2019-02-11,INV00000374,C0083,P014,1,389.57,0.0251,379.78,EUR,45
2019-02-11,INV00000375,C0047,P032,1,149.04,0.0035,148.52,EUR,30
2019-02-11,INV00000376,C0037,P022,2,432.16,0.0361,833.16,EUR,30
2019-02-11,INV00000377,C0015,P017,5,286.97,0.0424,1374.01,EUR,15
2019-02-11,INV00000378,C0095,P026,2,1216.68,0.0745,2252.06,EUR,45
2019-02-11,INV00000379,C0047,P014,3,389.57,0.1304,1016.34,EUR,0
2019-02-12,INV00000380,C0113,P031,3,893.72,0.0222,2621.75,EUR,30
2019-02-12,INV00000381,C0061,P032,1,149.04,0.0846,136.44,EUR,60
2019-02-12,INV00000382,C0009,P009,1,133.87,0.1343,115.89,EUR,15
2019-02-12,INV00000383,C0040,P018,1,985.92,0.0225,963.76,EUR,30
2019-02-12,INV00000384,C0111,P029,2,685.26,0.0,1370.52,EUR,45
2019-02-12,INV00000385,C0037,P005,2,609.82,0.0372,1174.25,EUR,30
2019-02-12,INV00000386,C0005,P012,1,476.78,0.058,449.12,EUR,30
2019-02-12,INV00000387,C0031,P025,1,503.87,0.0927,457.16,EUR,15
2019-02-12,INV00000388,C0026,P027,2,352.72,0.0771,651.08,EUR,30
2019-02-13,INV00000389,C0114,P008,2,1134.56,0.0668,2117.47,EUR,45
2019-02-13,INV00000390,C0109,P031,5,893.72,0.0144,4404.26,EUR,0
2019-02-13,INV00000391,C0071,P034,4,420.1,0.0643,1572.3,EUR,45
2019-02-13,INV00000392,C0019,P002,3,91.99,0.0757,255.07,EUR,15
2019-02-13,INV00000393,C0058,P005,1,609.82,0.0788,561.78,EUR,30
2019-02-13,INV00000394,C0038,P008,4,1134.56,0.1621,3802.76,EUR,0
2019-02-13,INV00000395,C0056,P026,4,1216.68,0.0228,4755.86,EUR,45
2019-02-13,INV00000396,C0041,P035,1,159.46,0.1024,143.13,EUR,15
2019-02-13,INV00000397,C0034,P009,2,133.87,0.0465,255.29,EUR,0
2019-02-14,INV00000398,C0051,P002,1,91.99,0.0,91.99,EUR,15
2019-02-14,INV00000399,C0092,P021,2,746.09,0.1075,1331.76,EUR,0
2019-02-14,INV00000400,C0106,P034,3,420.1,0.0353,1215.81,EUR,30
2019-02-14,INV00000401,C0016,P008,3,1134.56,0.0578,3207.0,EUR,30
2019-02-14,INV00000402,C0060,P010,1,149.74,0.0468,142.73,EUR,30
2019-02-14,INV00000403,C0066,P016,1,135.76,0.0951,122.86,EUR,15
2019-02-14,INV00000404,C0071,P003,2,422.8,0.0412,810.79,EUR,45
2019-02-14,INV00000405,C0050,P012,5,476.78,0.098,2150.24,EUR,30
2019-02-14,INV00000406,C0026,P012,1,476.78,0.057,449.59,EUR,15
2019-02-14,INV00000407,C0102,P015,2,268.29,0.1563,452.71,EUR,30
2019-02-14,INV00000408,C0003,P001,1,508.53,0.0383,489.06,EUR,15
2019-02-14,INV00000409,C0018,P015,1,268.29,0.0432,256.69,EUR,0
2019-02-15,INV00000410,C0038,P012,1,476.78,0.0849,436.28,EUR,45
2019-02-15,INV00000411,C0048,P004,1,265.7,0.0642,248.65,EUR,60
2019-02-15,INV00000412,C0069,P022,2,432.16,0.119,761.44,EUR,15
2019-02-15,INV00000413,C0105,P022,3,432.16,0.1298,1128.17,EUR,30
2019-02-15,INV00000414,C0081,P023,1,151.14,0.1066,135.03,EUR,30
2019-02-15,INV00000415,C0074,P025,1,503.87,0.1093,448.79,EUR,30
2019-02-15,INV00000416,C0040,P006,2,278.66,0.0289,541.21,EUR,60
2019-02-15,INV00000417,C0067,P001,1,508.53,0.0255,495.56,EUR,30
2019-02-15,INV00000418,C0031,P024,3,365.58,0.0955,991.99,EUR,30
2019-02-15,INV00000419,C0087,P031,2,893.72,0.0163,1758.27,EUR,15
2019-02-15,INV00000420,C0079,P001,3,508.53,0.0898,1388.56,EUR,30
2019-02-15,INV00000421,C0016,P012,3,476.78,0.0956,1293.63,EUR,15
2019-02-16,INV00000422,C0096,P019,1,132.08,0.0653,123.46,EUR,15
2019-02-16,INV00000423,C0082,P032,2,149.04,0.1189,262.63,EUR,15
2019-02-16,INV00000424,C0112,P020,1,718.33,0.0,718.33,EUR,15
2019-02-16,INV00000425,C0031,P017,1,286.97,0.1271,250.49,EUR,30
2019-02-16,INV00000426,C0049,P029,5,685.26,0.1672,2853.32,EUR,30
2019-02-16,INV00000427,C0024,P003,1,422.8,0.0339,408.47,EUR,15
2019-02-16,INV00000428,C0025,P022,3,432.16,0.0838,1187.78,EUR,30
2019-02-16,INV00000429,C0099,P023,2,151.14,0.1228,265.15,EUR,30
2019-02-17,INV00000430,C0034,P027,1,352.72,0.0499,335.11,EUR,30
2019-02-18,INV00000431,C0040,P003,4,422.8,0.0911,1537.09,EUR,30
2019-02-18,INV00000432,C0093,P034,1,420.1,0.1077,374.84,EUR,15
2019-02-18,INV00000433,C0048,P014,3,389.57,0.0757,1080.25,EUR,15
2019-02-18,INV00000434,C0102,P031,3,893.72,0.0714,2489.68,EUR,15
2019-02-18,INV00000435,C0018,P035,2,159.46,0.1214,280.2,EUR,30
2019-02-18,INV00000436,C0108,P014,5,389.57,0.0637,1823.68,EUR,45
2019-02-18,INV00000437,C0095,P009,1,133.87,0.0602,125.81,EUR,45
2019-02-18,INV00000438,C0073,P022,2,432.16,0.1493,735.28,EUR,15
2019-02-18,INV00000439,C0028,P021,1,746.09,0.067,696.07,EUR,30
2019-02-18,INV00000440,C0009,P016,1,135.76,0.1866,110.43,EUR,30
2019-02-18,INV00000441,C0039,P001,6,508.53,0.123,2675.83,EUR,15
2019-02-18,INV00000442,C0029,P008,1,1134.56,0.0523,1075.18,EUR,45
2019-02-18,INV00000443,C0099,P027,1,352.72,0.0385,339.16,EUR,30
2019-02-18,INV00000444,C0096,P033,5,1052.88,0.0319,5096.52,EUR,30
2019-02-19,INV00000445,C0113,P034,3,420.1,0.0986,1136.04,EUR,15
2019-02-19,INV00000446,C0086,P023,2,151.14,0.0652,282.57,EUR,30
2019-02-19,INV00000447,C0072,P023,2,151.14,0.0454,288.56,EUR,15
2019-02-19,INV00000448,C0120,P010,1,149.74,0.1144,132.6,EUR,30
2019-02-19,INV00000449,C0008,P007,1,479.93,0.0662,448.15,EUR,30
2019-02-19,INV00000450,C0088,P034,2,420.1,0.0542,794.65,EUR,30
2019-02-19,INV00000451,C0061,P027,1,352.72,0.0555,333.15,EUR,30
2019-02-19,INV00000452,C0002,P011,2,439.8,0.113,780.25,EUR,30
2019-02-19,INV00000453,C0005,P026,2,1216.68,0.0696,2264.11,EUR,30
2019-02-19,INV00000454,C0037,P013,1,105.28,0.0467,100.37,EUR,15
2019-02-20,INV00000455,C0103,P002,4,91.99,0.1185,324.37,EUR,30
2019-02-20,INV00000456,C0008,P025,1,503.87,0.0308,488.35,EUR,0
2019-02-20,INV00000457,C0097,P022,5,432.16,0.1091,1925.15,EUR,30
2019-02-20,INV00000458,C0084,P001,2,508.53,0.0053,1011.64,EUR,15
2019-02-20,INV00000459,C0004,P003,1,422.8,0.1508,359.04,EUR,45
2019-02-20,INV00000460,C0018,P006,1,278.66,0.0623,261.29,EUR,30
2019-02-20,INV00000461,C0059,P025,3,503.87,0.0821,1387.46,EUR,45
2019-02-20,INV00000462,C0065,P027,5,352.72,0.0388,1695.14,EUR,15
2019-02-20,INV00000463,C0118,P004,3,265.7,0.0605,748.85,EUR,30
2019-02-20,INV00000464,C0031,P013,1,105.28,0.0828,96.57,EUR,15
2019-02-21,INV00000465,C0065,P029,2,685.26,0.0835,1256.05,EUR,30
2019-02-21,INV00000466,C0056,P007,3,479.93,0.0568,1357.97,EUR,0
2019-02-21,INV00000467,C0062,P006,1,278.66,0.0973,251.54,EUR,15
2019-02-21,INV00000468,C0030,P013,4,105.28,0.0106,416.66,EUR,30
2019-02-21,INV00000469,C0036,P013,5,105.28,0.1014,473.05,EUR,0
2019-02-21,INV00000470,C0034,P029,1,685.26,0.0344,661.69,EUR,30
2019-02-21,INV00000471,C0024,P002,1,91.99,0.0209,90.06,EUR,0
2019-02-21,INV00000472,C0002,P017,1,286.97,0.0289,278.67,EUR,45
2019-02-21,INV00000473,C0042,P034,1,420.1,0.0049,418.04,EUR,30
2019-02-21,INV00000474,C0083,P025,4,503.87,0.0914,1831.17,EUR,30
2019-02-21,INV00000475,C0057,P002,1,91.99,0.0426,88.07,EUR,30
2019-02-22,INV00000476,C0017,P015,1,268.29,0.1208,235.87,EUR,30
2019-02-22,INV00000477,C0075,P026,3,1216.68,0.0743,3378.96,EUR,30
2019-02-22,INV00000478,C0104,P017,1,286.97,0.0404,275.38,EUR,15
2019-02-22,INV00000479,C0054,P009,2,133.87,0.0,267.74,EUR,0
2019-02-22,INV00000480,C0057,P021,1,746.09,0.1135,661.42,EUR,45
2019-02-22,INV00000481,C0064,P020,2,718.33,0.0124,1418.82,EUR,15
2019-02-22,INV00000482,C0012,P003,1,422.8,0.0943,382.95,EUR,30
2019-02-22,INV00000483,C0018,P029,4,685.26,0.0,2741.04,EUR,45
2019-02-22,INV00000484,C0058,P010,1,149.74,0.0376,144.11,EUR,30
2019-02-23,INV00000485,C0041,P019,2,132.08,0.1506,224.38,EUR,45
2019-02-23,INV00000486,C0045,P006,1,278.66,0.0681,259.7,EUR,30
2019-02-23,INV00000487,C0100,P028,3,273.69,0.0,821.07,EUR,0
2019-02-23,INV00000488,C0003,P012,2,476.78,0.1572,803.68,EUR,30
2019-02-23,INV00000489,C0021,P024,1,365.58,0.1205,321.54,EUR,30
2019-02-23,INV00000490,C0016,P012,3,476.78,0.0453,1365.6,EUR,45
2019-02-23,INV00000491,C0064,P002,2,91.99,0.0479,175.16,EUR,0
2019-02-24,INV00000492,C0064,P016,4,135.76,0.1052,485.91,EUR,30
2019-02-24,INV00000493,C0116,P020,2,718.33,0.0769,1326.16,EUR,30
2019-02-24,INV00000494,C0029,P035,1,159.46,0.0365,153.64,EUR,45
2019-02-24,INV00000495,C0103,P003,1,422.8,0.0543,399.82,EUR,30
2019-02-24,INV00000496,C0103,P003,6,422.8,0.0683,2363.62,EUR,15
2019-02-24,INV00000497,C0095,P024,1,365.58,0.0559,345.13,EUR,0
2019-02-24,INV00000498,C0057,P011,2,439.8,0.1082,784.42,EUR,45
2019-02-24,INV00000499,C0034,P031,2,893.72,0.0789,1646.45,EUR,30
2019-02-24,INV00000500,C0082,P004,6,265.7,0.133,1382.18,EUR,30
2019-02-24,INV00000501,C0119,P012,1,476.78,0.0,476.78,EUR,15
2019-02-24,INV00000502,C0092,P007,1,479.93,0.0059,477.09,EUR,45
2019-02-25,INV00000503,C0003,P024,4,365.58,0.0696,1360.56,EUR,0
2019-02-25,INV00000504,C0020,P035,3,159.46,0.0862,437.12,EUR,30
2019-02-25,INV00000505,C0057,P028,1,273.69,0.0913,248.7,EUR,45
2019-02-25,INV00000506,C0012,P028,2,273.69,0.0,547.38,EUR,30
2019-02-25,INV00000507,C0061,P016,2,135.76,0.057,256.05,EUR,45
2019-02-25,INV00000508,C0052,P032,5,149.04,0.1055,666.59,EUR,30
2019-02-25,INV00000509,C0027,P024,2,365.58,0.0,731.16,EUR,0
2019-02-25,INV00000510,C0115,P030,1,139.26,0.0521,132.0,EUR,30
2019-02-25,INV00000511,C0090,P027,3,352.72,0.0704,983.67,EUR,30
2019-02-26,INV00000512,C0004,P020,3,718.33,0.1639,1801.88,EUR,30
2019-02-26,INV00000513,C0015,P035,4,159.46,0.0374,613.96,EUR,45
2019-02-26,INV00000514,C0064,P019,1,132.08,0.0723,122.53,EUR,30
2019-02-26,INV00000515,C0119,P016,1,135.76,0.0536,128.49,EUR,45
2019-02-26,INV00000516,C0117,P017,1,286.97,0.0681,267.42,EUR,30
2019-02-26,INV00000517,C0001,P006,2,278.66,0.0277,541.89,EUR,15
2019-02-26,INV00000518,C0028,P011,3,439.8,0.0042,1313.79,EUR,30
2019-02-26,INV00000519,C0051,P017,1,286.97,0.0,286.97,EUR,45
2019-02-26,INV00000520,C0078,P020,2,718.33,0.0975,1296.55,EUR,30
2019-02-26,INV00000521,C0065,P033,3,1052.88,0.0451,3016.33,EUR,15
2019-02-26,INV00000522,C0036,P035,4,159.46,0.0745,590.34,EUR,15
2019-02-26,INV00000523,C0028,P011,2,439.8,0.142,754.66,EUR,15
2019-02-26,INV00000524,C0088,P027,1,352.72,0.0584,332.11,EUR,45
2019-02-27,INV00000525,C0071,P026,4,1216.68,0.0924,4417.1,EUR,45
2019-02-27,INV00000526,C0008,P012,1,476.78,0.0387,458.32,EUR,60
2019-02-27,INV00000527,C0069,P031,3,893.72,0.067,2501.53,EUR,30
2019-02-27,INV00000528,C0119,P008,1,1134.56,0.0544,1072.86,EUR,15
2019-02-27,INV00000529,C0074,P007,2,479.93,0.0,959.86,EUR,45
2019-02-27,INV00000530,C0110,P022,2,432.16,0.0936,783.45,EUR,60
2019-02-27,INV00000531,C0061,P022,1,432.16,0.0293,419.5,EUR,30
2019-02-27,INV00000532,C0041,P020,3,718.33,0.1503,1831.15,EUR,60
2019-02-27,INV00000533,C0063,P021,2,746.09,0.1217,1310.6,EUR,15
2019-02-28,INV00000534,C0061,P019,1,132.08,0.0991,119.0,EUR,15
2019-02-28,INV00000535,C0053,P002,2,91.99,0.1391,158.4,EUR,45
2019-02-28,INV00000536,C0092,P011,1,439.8,0.1125,390.3,EUR,15
2019-02-28,INV00000537,C0105,P003,1,422.8,0.0677,394.16,EUR,0
2019-02-28,INV00000538,C0027,P008,3,1134.56,0.1023,3055.65,EUR,15
2019-02-28,INV00000539,C0041,P005,2,609.82,0.0188,1196.69,EUR,15
2019-02-28,INV00000540,C0005,P013,3,105.28,0.0924,286.65,EUR,0
2019-02-28,INV00000541,C0008,P026,1,1216.68,0.0,1216.68,EUR,15
2019-02-28,INV00000542,C0092,P004,3,265.7,0.1103,709.18,EUR,30
2019-02-28,INV00000543,C0075,P004,3,265.7,0.041,764.4,EUR,0
2019-02-28,INV00000544,C0005,P016,2,135.76,0.1296,236.34,EUR,0
2019-02-28,INV00000545,C0010,P006,2,278.66,0.0258,542.93,EUR,45
2019-03-01,INV00000546,C0115,P035,7,159.46,0.0614,1047.65,EUR,45
2019-03-01,INV00000547,C0018,P016,4,135.76,0.0655,507.48,EUR,45
2019-03-01,INV00000548,C0026,P032,2,149.04,0.1384,256.83,EUR,15
2019-03-01,INV00000549,C0058,P026,2,1216.68,0.1012,2187.19,EUR,45
2019-03-01,INV00000550,C0097,P018,1,985.92,0.0247,961.61,EUR,15
2019-03-01,INV00000551,C0104,P031,1,893.72,0.0857,817.09,EUR,30
2019-03-01,INV00000552,C0091,P016,2,135.76,0.0768,250.66,EUR,15
2019-03-01,INV00000553,C0002,P033,2,1052.88,0.1687,1750.57,EUR,15
2019-03-01,INV00000554,C0097,P003,3,422.8,0.0768,1170.94,EUR,45
2019-03-01,INV00000555,C0045,P034,5,420.1,0.0657,1962.46,EUR,60
2019-03-02,INV00000556,C0059,P030,2,139.26,0.0169,273.81,EUR,60
2019-03-02,INV00000557,C0064,P005,2,609.82,0.0961,1102.41,EUR,0
2019-03-02,INV00000558,C0100,P006,4,278.66,0.0626,1044.81,EUR,0
2019-03-02,INV00000559,C0033,P008,1,1134.56,0.0922,1029.9,EUR,15
2019-03-02,INV00000560,C0055,P024,4,365.58,0.1393,1258.55,EUR,0
2019-03-02,INV00000561,C0087,P016,2,135.76,0.1051,242.99,EUR,45
2019-03-02,INV00000562,C0076,P027,2,352.72,0.1472,601.58,EUR,30
2019-03-03,INV00000563,C0016,P012,4,476.78,0.0,1907.12,EUR,15
2019-03-03,INV00000564,C0010,P016,1,135.76,0.0384,130.55,EUR,15
2019-03-03,INV00000565,C0043,P024,4,365.58,0.0064,1452.95,EUR,30
2019-03-03,INV00000566,C0062,P009,1,133.87,0.0852,122.47,EUR,30
2019-03-03,INV00000567,C0102,P014,1,389.57,0.0923,353.61,EUR,30
2019-03-03,INV00000568,C0081,P025,1,503.87,0.0028,502.46,EUR,0
2019-03-03,INV00000569,C0107,P024,2,365.58,0.093,663.17,EUR,15
2019-03-03,INV00000570,C0020,P022,2,432.16,0.1376,745.4,EUR,15
2019-03-03,INV00000571,C0070,P035,1,159.46,0.1591,134.1,EUR,0
2019-03-04,INV00000572,C0043,P026,4,1216.68,0.0,4866.72,EUR,45
2019-03-04,INV00000573,C0100,P033,1,1052.88,0.0326,1018.6,EUR,30
2019-03-04,INV00000574,C0086,P019,3,132.08,0.0651,370.46,EUR,15
2019-03-04,INV00000575,C0052,P006,3,278.66,0.0488,795.18,EUR,45
2019-03-04,INV00000576,C0056,P031,3,893.72,0.1316,2328.32,EUR,30
2019-03-04,INV00000577,C0067,P014,2,389.57,0.0816,715.6,EUR,30
2019-03-04,INV00000578,C0059,P008,3,1134.56,0.1416,2921.87,EUR,30
2019-03-04,INV00000579,C0090,P030,1,139.26,0.0615,130.69,EUR,30
2019-03-04,INV00000580,C0029,P018,1,985.92,0.1625,825.69,EUR,15
2019-03-05,INV00000581,C0035,P023,1,151.14,0.0295,146.69,EUR,15
2019-03-05,INV00000582,C0099,P007,1,479.93,0.0746,444.14,EUR,15
2019-03-05,INV00000583,C0090,P004,2,265.7,0.0093,526.48,EUR,45
2019-03-06,INV00000584,C0014,P003,3,422.8,0.0858,1159.63,EUR,15
2019-03-06,INV00000585,C0064,P005,2,609.82,0.0061,1212.24,EUR,30
2019-03-06,INV00000586,C0080,P006,1,278.66,0.0049,277.29,EUR,15
2019-03-06,INV00000587,C0119,P019,1,132.08,0.1318,114.67,EUR,0
2019-03-06,INV00000588,C0079,P005,2,609.82,0.0337,1178.53,EUR,30
2019-03-06,INV00000589,C0026,P009,1,133.87,0.1014,120.3,EUR,30
2019-03-06,INV00000590,C0008,P035,3,159.46,0.1031,429.05,EUR,15
2019-03-07,INV00000591,C0081,P004,2,265.7,0.018,521.85,EUR,30
2019-03-07,INV00000592,C0114,P030,1,139.26,0.004,138.71,EUR,30
2019-03-07,INV00000593,C0096,P006,1,278.66,0.0811,256.07,EUR,15
2019-03-07,INV00000594,C0023,P033,1,1052.88,0.0149,1037.17,EUR,30
2019-03-07,INV00000595,C0078,P009,1,133.87,0.0,133.87,EUR,15
2019-03-07,INV00000596,C0118,P007,5,479.93,0.13,2087.73,EUR,45
2019-03-07,INV00000597,C0047,P018,2,985.92,0.0281,1916.41,EUR,15
2019-03-07,INV00000598,C0099,P030,3,139.26,0.068,389.37,EUR,45
2019-03-07,INV00000599,C0091,P017,1,286.97,0.0713,266.51,EUR,30
2019-03-07,INV00000600,C0053,P034,4,420.1,0.0958,1519.33,EUR,60
2019-03-08,INV00000601,C0051,P029,2,685.26,0.0183,1345.49,EUR,15
2019-03-08,INV00000602,C0017,P028,3,273.69,0.0856,750.76,EUR,30
2019-03-08,INV00000603,C0073,P015,1,268.29,0.0572,252.94,EUR,30
2019-03-08,INV00000604,C0053,P021,1,746.09,0.0138,735.79,EUR,15
2019-03-08,INV00000605,C0036,P026,3,1216.68,0.0355,3520.52,EUR,0
2019-03-08,INV00000606,C0081,P007,1,479.93,0.0577,452.23,EUR,45
2019-03-08,INV00000607,C0053,P007,1,479.93,0.0837,439.78,EUR,30
2019-03-08,INV00000608,C0041,P025,3,503.87,0.1283,1317.65,EUR,45
2019-03-08,INV00000609,C0082,P004,4,265.7,0.1184,936.99,EUR,45
2019-03-08,INV00000610,C0074,P018,2,985.92,0.0,1971.84,EUR,15
2019-03-09,INV00000611,C0085,P034,4,420.1,0.0994,1513.43,EUR,30
2019-03-09,INV00000612,C0068,P028,4,273.69,0.0746,1013.08,EUR,0
2019-03-09,INV00000613,C0015,P018,4,985.92,0.0611,3702.53,EUR,30
2019-03-09,INV00000614,C0062,P017,1,286.97,0.0429,274.65,EUR,30
2019-03-09,INV00000615,C0010,P015,1,268.29,0.1133,237.9,EUR,30
2019-03-09,INV00000616,C0087,P021,1,746.09,0.0822,684.73,EUR,0
2019-03-09,INV00000617,C0082,P016,1,135.76,0.0908,123.44,EUR,45
2019-03-09,INV00000618,C0038,P014,2,389.57,0.0621,730.73,EUR,30
2019-03-10,INV00000619,C0107,P034,4,420.1,0.1254,1469.7,EUR,60
2019-03-10,INV00000620,C0113,P023,2,151.14,0.0291,293.49,EUR,30
2019-03-10,INV00000621,C0059,P033,1,1052.88,0.0731,975.93,EUR,0
2019-03-10,INV00000622,C0114,P018,1,985.92,0.0,985.92,EUR,30
2019-03-10,INV00000623,C0073,P030,2,139.26,0.0785,256.64,EUR,15
2019-03-10,INV00000624,C0108,P004,2,265.7,0.1338,460.29,EUR,30
2019-03-10,INV00000625,C0110,P027,1,352.72,0.0379,339.37,EUR,15
2019-03-10,INV00000626,C0092,P025,2,503.87,0.0347,972.79,EUR,15
2019-03-10,INV00000627,C0010,P024,1,365.58,0.02,358.27,EUR,30
2019-03-10,INV00000628,C0057,P007,1,479.93,0.1205,422.1,EUR,15
2019-03-10,INV00000629,C0099,P008,2,1134.56,0.0875,2070.6,EUR,15
2019-03-10,INV00000630,C0090,P035,1,159.46,0.1391,137.27,EUR,45
2019-03-10,INV00000631,C0085,P003,1,422.8,0.2427,320.19,EUR,30
2019-03-10,INV00000632,C0077,P028,4,273.69,0.0,1094.76,EUR,0
2019-03-10,INV00000633,C0118,P007,2,479.93,0.042,919.53,EUR,30
2019-03-11,INV00000634,C0082,P003,1,422.8,0.0034,421.35,EUR,60
2019-03-11,INV00000635,C0112,P010,4,149.74,0.0653,559.85,EUR,30
2019-03-11,INV00000636,C0060,P029,6,685.26,0.0905,3739.48,EUR,30
2019-03-11,INV00000637,C0113,P030,2,139.26,0.0,278.52,EUR,30
2019-03-11,INV00000638,C0094,P005,2,609.82,0.0336,1178.63,EUR,60
2019-03-11,INV00000639,C0109,P022,1,432.16,0.0988,389.46,EUR,0
2019-03-11,INV00000640,C0092,P021,3,746.09,0.0859,2045.97,EUR,30
2019-03-11,INV00000641,C0099,P017,3,286.97,0.0704,800.27,EUR,30
2019-03-11,INV00000642,C0022,P013,4,105.28,0.064,394.17,EUR,30
2019-03-11,INV00000643,C0054,P033,4,1052.88,0.2336,3227.91,EUR,0
2019-03-11,INV00000644,C0099,P008,1,1134.56,0.1675,944.51,EUR,45
2019-03-11,INV00000645,C0028,P033,1,1052.88,0.1052,942.08,EUR,0
2019-03-11,INV00000646,C0106,P017,1,286.97,0.0802,263.95,EUR,0
2019-03-11,INV00000647,C0096,P018,1,985.92,0.0276,958.73,EUR,30
2019-03-11,INV00000648,C0042,P034,4,420.1,0.1433,1439.63,EUR,30
2019-03-12,INV00000649,C0060,P032,3,149.04,0.1259,390.84,EUR,15
2019-03-12,INV00000650,C0091,P019,3,132.08,0.1134,351.31,EUR,30
2019-03-12,INV00000651,C0053,P006,1,278.66,0.1279,243.02,EUR,30
2019-03-12,INV00000652,C0011,P006,1,278.66,0.1622,233.46,EUR,15
2019-03-12,INV00000653,C0088,P032,1,149.04,0.058,140.39,EUR,15
2019-03-12,INV00000654,C0036,P008,3,1134.56,0.0495,3235.26,EUR,30
2019-03-12,INV00000655,C0018,P021,2,746.09,0.0479,1420.69,EUR,30
2019-03-12,INV00000656,C0066,P016,2,135.76,0.0569,256.06,EUR,45
2019-03-12,INV00000657,C0094,P027,1,352.72,0.0478,335.85,EUR,30
2019-03-13,INV00000658,C0067,P033,2,1052.88,0.1746,1738.13,EUR,0
2019-03-13,INV00000659,C0086,P026,1,1216.68,0.0722,1128.87,EUR,0
2019-03-13,INV00000660,C0035,P001,2,508.53,0.0226,994.06,EUR,15
2019-03-13,INV00000661,C0043,P021,1,746.09,0.0758,689.52,EUR,15
2019-03-13,INV00000662,C0035,P002,3,91.99,0.1618,231.31,EUR,30
2019-03-13,INV00000663,C0097,P030,1,139.26,0.0273,135.47,EUR,0
2019-03-13,INV00000664,C0034,P012,2,476.78,0.1261,833.33,EUR,30
2019-03-13,INV00000665,C0060,P018,1,985.92,0.0253,960.96,EUR,60
2019-03-14,INV00000666,C0108,P024,2,365.58,0.0,731.16,EUR,0
2019-03-14,INV00000667,C0085,P029,2,685.26,0.1677,1140.64,EUR,15
2019-03-14,INV00000668,C0104,P006,1,278.66,0.0,278.66,EUR,15
2019-03-14,INV00000669,C0012,P032,2,149.04,0.0,298.08,EUR,30
2019-03-14,INV00000670,C0045,P019,3,132.08,0.0634,371.13,EUR,45
2019-03-14,INV00000671,C0086,P009,3,133.87,0.1061,358.99,EUR,30
2019-03-14,INV00000672,C0120,P019,2,132.08,0.0791,243.26,EUR,30
2019-03-14,INV00000673,C0120,P017,3,286.97,0.0468,820.64,EUR,30
2019-03-14,INV00000674,C0095,P017,1,286.97,0.0467,273.56,EUR,30
