expense_id,date,category,department,vendor,amount_mad,currency,type
EXP000000340,2019-06-29,Marketing,Growth,Orange,325.7,MAD,Variable
EXP000000341,2019-06-30,Salaries,RH,Payroll,44282.05,MAD,Fixed
EXP000000342,2019-06-30,ProfessionalServices,Admin,Google,1669.53,MAD,Variable
EXP000000343,2019-07-01,Rent,Facilities,Office landlord,14511.3,MAD,Fixed
EXP000000344,2019-07-01,Software,IT,Microsoft,7720.55,MAD,Fixed
EXP000000345,2019-07-01,Travel,Operations,Orange,617.24,MAD,Variable
EXP000000346,2019-07-01,Marketing,Growth,Meta,302.79,MAD,Variable
EXP000000347,2019-07-01,Supplies,Operations,Maroc Telecom,332.36,MAD,Variable
EXP000000348,2019-07-02,Utilities,Facilities,KPMG,2125.14,MAD,Variable
EXP000000349,2019-07-02,ProfessionalServices,Admin,DHL,821.83,MAD,Variable
EXP000000350,2019-07-02,Utilities,Facilities,DHL,1374.35,MAD,Variable
EXP000000351,2019-07-03,Taxes,Admin,Office landlord,1509.53,MAD,Variable
EXP000000352,2019-07-05,Logistics,Operations,Microsoft,1762.86,MAD,Variable
EXP000000353,2019-07-05,Supplies,Operations,Google,458.25,MAD,Variable
EXP000000354,2019-07-05,Taxes,Admin,Deloitte,1876.62,MAD,Variable
EXP000000355,2019-07-07,Taxes,Admin,Local supplier,1548.84,MAD,Variable
EXP000000356,2019-07-08,Software,IT,Tax authority,305.08,MAD,Variable
EXP000000357,2019-07-08,Taxes,Admin,Air Maroc,1029.3,MAD,Variable
EXP000000358,2019-07-09,Utilities,Facilities,Deloitte,1836.6,MAD,Variable
EXP000000359,2019-07-11,Software,IT,Local supplier,163.53,MAD,Variable
EXP000000360,2019-07-11,ProfessionalServices,Admin,KPMG,964.78,MAD,Variable
EXP000000361,2019-07-13,Software,IT,Meta,505.45,MAD,Variable
EXP000000362,2019-07-13,Marketing,Growth,Maroc Telecom,512.21,MAD,Variable
EXP000000363,2019-07-14,Supplies,Operations,Air Maroc,1416.72,MAD,Variable
EXP000000364,2019-07-14,ProfessionalServices,Admin,KPMG,989.09,MAD,Variable
EXP000000365,2019-07-15,Taxes,Admin,Microsoft,1740.34,MAD,Variable
EXP000000366,2019-07-15,Software,IT,DHL,313.93,MAD,Variable
EXP000000367,2019-07-16,Utilities,Facilities,DHL,678.45,MAD,Variable
EXP000000368,2019-07-16,Taxes,Admin,Microsoft,2444.88,MAD,Variable
EXP000000369,2019-07-17,Travel,Operations,KPMG,181.68,MAD,Variable
EXP000000370,2019-07-18,Travel,Operations,KPMG,740.97,MAD,Variable
EXP000000371,2019-07-18,Supplies,Operations,Microsoft,1023.38,MAD,Variable
EXP000000372,2019-07-19,Utilities,Facilities,Orange,834.08,MAD,Variable
EXP000000373,2019-07-19,Utilities,Facilities,Deloitte,1840.78,MAD,Variable
EXP000000374,2019-07-20,ProfessionalServices,Admin,Air Maroc,924.21,MAD,Variable
EXP000000375,2019-07-20,ProfessionalServices,Admin,Tax authority,827.51,MAD,Variable
EXP000000376,2019-07-20,Travel,Operations,ONCF,991.53,MAD,Variable
EXP000000377,2019-07-21,Software,IT,Microsoft,265.94,MAD,Variable
EXP000000378,2019-07-21,Supplies,Operations,Meta,1862.57,MAD,Variable
EXP000000379,2019-07-22,Taxes,Admin,Local supplier,675.03,MAD,Variable
EXP000000380,2019-07-22,Taxes,Admin,DHL,392.34,MAD,Variable
EXP000000381,2019-07-22,Travel,Operations,Maroc Telecom,50.0,MAD,Variable
EXP000000382,2019-07-23,ProfessionalServices,Admin,Office landlord,2207.1,MAD,Variable
EXP000000383,2019-07-23,Marketing,Growth,AWS,888.32,MAD,Variable
EXP000000384,2019-07-24,Utilities,Facilities,Tax authority,316.36,MAD,Variable
EXP000000385,2019-07-24,Software,IT,Microsoft,570.57,MAD,Variable
EXP000000386,2019-07-25,Taxes,Admin,Google,1868.41,MAD,Variable
EXP000000387,2019-07-26,Software,IT,Meta,1441.05,MAD,Variable
EXP000000388,2019-07-26,Utilities,Facilities,ONCF,525.47,MAD,Variable
EXP000000389,2019-07-27,Marketing,Growth,Deloitte,1026.49,MAD,Variable
EXP000000390,2019-07-27,Software,IT,Maroc Telecom,2283.55,MAD,Variable
EXP000000391,2019-07-28,Salaries,RH,Payroll,44201.05,MAD,Fixed
EXP000000392,2019-07-28,Taxes,Admin,Orange,1704.12,MAD,Variable
EXP000000393,2019-07-28,ProfessionalServices,Admin,Tax authority,410.66,MAD,Variable
EXP000000394,2019-07-30,Salaries,RH,Payroll,42541.71,MAD,Fixed
EXP000000395,2019-07-30,ProfessionalServices,Admin,DHL,661.42,MAD,Variable
EXP000000396,2019-07-30,Marketing,Growth,Meta,1003.68,MAD,Variable
EXP000000397,2019-07-31,Salaries,RH,Payroll,41712.13,MAD,Fixed
EXP000000398,2019-07-31,Software,IT,Meta,50.0,MAD,Variable
EXP000000399,2019-07-31,Travel,Operations,Meta,1388.66,MAD,Variable
EXP000000400,2019-08-01,Rent,Facilities,Office landlord,13008.53,MAD,Fixed
EXP000000401,2019-08-01,Software,IT,Google,8358.06,MAD,Fixed
EXP000000402,2019-08-02,Software,IT,ONCF,597.9,MAD,Variable
EXP000000403,2019-08-02,Software,IT,Maroc Telecom,523.3,MAD,Variable
EXP000000404,2019-08-02,Taxes,Admin,DHL,1689.1,MAD,Variable
EXP000000405,2019-08-02,ProfessionalServices,Admin,Maroc Telecom,1694.84,MAD,Variable
EXP000000406,2019-08-03,Taxes,Admin,Orange,147.48,MAD,Variable
EXP000000407,2019-08-06,Taxes,Admin,ONCF,1406.24,MAD,Variable
EXP000000408,2019-08-07,Utilities,Facilities,Office landlord,1004.38,MAD,Variable
EXP000000409,2019-08-07,Utilities,Facilities,Orange,570.63,MAD,Variable
EXP000000410,2019-08-08,Logistics,Operations,Microsoft,1384.28,MAD,Variable
EXP000000411,2019-08-08,Supplies,Operations,Google,1288.5,MAD,Variable
EXP000000412,2019-08-09,Taxes,Admin,Microsoft,1598.53,MAD,Variable
EXP000000413,2019-08-09,Software,IT,KPMG,50.0,MAD,Variable
EXP000000414,2019-08-11,Travel,Operations,Meta,532.45,MAD,Variable
EXP000000415,2019-08-11,Marketing,Growth,Google,685.43,MAD,Variable
EXP000000416,2019-08-11,Supplies,Operations,Maroc Telecom,359.19,MAD,Variable
EXP000000417,2019-08-12,Supplies,Operations,KPMG,425.69,MAD,Variable
EXP000000418,2019-08-13,Software,IT,Tax authority,959.53,MAD,Variable
EXP000000419,2019-08-13,Utilities,Facilities,DHL,1130.72,MAD,Variable
EXP000000420,2019-08-13,Logistics,Operations,DHL,170.71,MAD,Variable
EXP000000421,2019-08-13,Software,IT,Orange,313.71,MAD,Variable
EXP000000422,2019-08-14,Supplies,Operations,Local supplier,1181.73,MAD,Variable
EXP000000423,2019-08-15,Logistics,Operations,Orange,1226.24,MAD,Variable
EXP000000424,2019-08-19,Logistics,Operations,AWS,126.32,MAD,Variable
EXP000000425,2019-08-19,ProfessionalServices,Admin,Meta,728.07,MAD,Variable
EXP000000426,2019-08-22,Supplies,Operations,Tax authority,1971.4,MAD,Variable
EXP000000427,2019-08-24,Travel,Operations,ONCF,1160.59,MAD,Variable
EXP000000428,2019-08-25,ProfessionalServices,Admin,AWS,290.54,MAD,Variable
EXP000000429,2019-08-25,Taxes,Admin,Air Maroc,144.88,MAD,Variable
EXP000000430,2019-08-26,ProfessionalServices,Admin,Deloitte,1634.91,MAD,Variable
EXP000000431,2019-08-26,Software,IT,Air Maroc,573.68,MAD,Variable
EXP000000432,2019-08-27,Taxes,Admin,ONCF,840.21,MAD,Variable
EXP000000433,2019-08-27,Logistics,Operations,AWS,1965.62,MAD,Variable
EXP000000434,2019-08-28,Salaries,RH,Payroll,38256.01,MAD,Fixed
EXP000000435,2019-08-28,Supplies,Operations,Tax authority,115.07,MAD,Variable
EXP000000436,2019-08-28,Logistics,Operations,DHL,644.05,MAD,Variable
EXP000000437,2019-08-28,Utilities,Facilities,DHL,1624.84,MAD,Variable
EXP000000438,2019-08-29,Supplies,Operations,KPMG,50.0,MAD,Variable
EXP000000439,2019-08-29,Taxes,Admin,ONCF,894.27,MAD,Variable
EXP000000440,2019-08-29,Software,IT,DHL,1636.81,MAD,Variable
EXP000000441,2019-08-30,Salaries,RH,Payroll,48196.47,MAD,Fixed
EXP000000442,2019-08-31,Salaries,RH,Payroll,43275.67,MAD,Fixed
EXP000000443,2019-08-31,Utilities,Facilities,DHL,706.27,MAD,Variable
EXP000000444,2019-08-31,ProfessionalServices,Admin,Orange,59.42,MAD,Variable
EXP000000445,2019-09-01,Rent,Facilities,Office landlord,12150.33,MAD,Fixed
EXP000000446,2019-09-01,Software,IT,AWS,8923.04,MAD,Fixed
EXP000000447,2019-09-03,Travel,Operations,Orange,1202.9,MAD,Variable
EXP000000448,2019-09-03,Travel,Operations,Office landlord,1150.5,MAD,Variable
EXP000000449,2019-09-03,ProfessionalServices,Admin,Air Maroc,1246.74,MAD,Variable
EXP000000450,2019-09-04,Logistics,Operations,AWS,1326.8,MAD,Variable
EXP000000451,2019-09-04,ProfessionalServices,Admin,Local supplier,697.65,MAD,Variable
EXP000000452,2019-09-04,Taxes,Admin,Microsoft,744.35,MAD,Variable
EXP000000453,2019-09-04,Travel,Operations,Google,1180.98,MAD,Variable
EXP000000454,2019-09-06,Taxes,Admin,Maroc Telecom,681.73,MAD,Variable
EXP000000455,2019-09-06,Logistics,Operations,AWS,148.93,MAD,Variable
EXP000000456,2019-09-06,Software,IT,Orange,869.81,MAD,Variable
EXP000000457,2019-09-06,Software,IT,DHL,482.6,MAD,Variable
EXP000000458,2019-09-07,Utilities,Facilities,Google,923.09,MAD,Variable
EXP000000459,2019-09-07,Logistics,Operations,DHL,1112.29,MAD,Variable
EXP000000460,2019-09-07,ProfessionalServices,Admin,Local supplier,1412.0,MAD,Variable
EXP000000461,2019-09-07,Supplies,Operations,Google,484.09,MAD,Variable
EXP000000462,2019-09-08,Taxes,Admin,DHL,1092.7,MAD,Variable
EXP000000463,2019-09-08,Taxes,Admin,Meta,1283.7,MAD,Variable
EXP000000464,2019-09-10,Logistics,Operations,ONCF,1097.44,MAD,Variable
EXP000000465,2019-09-11,Travel,Operations,Meta,1024.98,MAD,Variable
EXP000000466,2019-09-12,Taxes,Admin,Meta,1358.59,MAD,Variable
EXP000000467,2019-09-12,Logistics,Operations,Maroc Telecom,332.48,MAD,Variable
EXP000000468,2019-09-12,Utilities,Facilities,Air Maroc,604.13,MAD,Variable
EXP000000469,2019-09-13,Supplies,Operations,AWS,647.83,MAD,Variable
EXP000000470,2019-09-13,Supplies,Operations,ONCF,725.75,MAD,Variable
EXP000000471,2019-09-13,Software,IT,Tax authority,1812.68,MAD,Variable
EXP000000472,2019-09-14,Logistics,Operations,Local supplier,214.64,MAD,Variable
EXP000000473,2019-09-14,Logistics,Operations,KPMG,495.62,MAD,Variable
EXP000000474,2019-09-14,Utilities,Facilities,ONCF,2086.99,MAD,Variable
EXP000000475,2019-09-15,ProfessionalServices,Admin,ONCF,1777.05,MAD,Variable
EXP000000476,2019-09-15,Supplies,Operations,Microsoft,99.31,MAD,Variable
EXP000000477,2019-09-16,ProfessionalServices,Admin,ONCF,1350.31,MAD,Variable
EXP000000478,2019-09-16,Utilities,Facilities,Microsoft,1756.43,MAD,Variable
EXP000000479,2019-09-17,Taxes,Admin,Orange,616.69,MAD,Variable
EXP000000480,2019-09-17,Travel,Operations,Office landlord,1120.75,MAD,Variable
EXP000000481,2019-09-17,Software,IT,AWS,743.83,MAD,Variable
EXP000000482,2019-09-18,Logistics,Operations,Maroc Telecom,139.67,MAD,Variable
EXP000000483,2019-09-18,Software,IT,Tax authority,461.6,MAD,Variable
EXP000000484,2019-09-19,Travel,Operations,Air Maroc,892.84,MAD,Variable
EXP000000485,2019-09-19,Travel,Operations,KPMG,1090.76,MAD,Variable
EXP000000486,2019-09-20,Travel,Operations,Local supplier,1658.84,MAD,Variable
EXP000000487,2019-09-21,Marketing,Growth,Tax authority,569.43,MAD,Variable
EXP000000488,2019-09-21,Supplies,Operations,Google,798.25,MAD,Variable
EXP000000489,2019-09-23,Utilities,Facilities,Tax authority,715.03,MAD,Variable
EXP000000490,2019-09-23,Supplies,Operations,DHL,1327.28,MAD,Variable
EXP000000491,2019-09-23,Supplies,Operations,Meta,1087.93,MAD,Variable
EXP000000492,2019-09-23,Software,IT,Microsoft,880.02,MAD,Variable
EXP000000493,2019-09-24,Travel,Operations,Air Maroc,641.07,MAD,Variable
EXP000000494,2019-09-24,Supplies,Operations,Orange,1361.6,MAD,Variable
EXP000000495,2019-09-25,Software,IT,KPMG,1402.92,MAD,Variable
EXP000000496,2019-09-26,Marketing,Growth,Google,833.75,MAD,Variable
EXP000000497,2019-09-26,Taxes,Admin,Microsoft,1742.81,MAD,Variable
EXP000000498,2019-09-27,ProfessionalServices,Admin,Local supplier,322.44,MAD,Variable
EXP000000499,2019-09-27,Taxes,Admin,Local supplier,524.81,MAD,Variable
EXP000000500,2019-09-27,Taxes,Admin,Google,380.51,MAD,Variable
EXP000000501,2019-09-27,Marketing,Growth,Deloitte,842.53,MAD,Variable
EXP000000502,2019-09-28,Salaries,RH,Payroll,46861.26,MAD,Fixed
EXP000000503,2019-09-28,Logistics,Operations,Meta,737.77,MAD,Variable
EXP000000504,2019-09-29,Supplies,Operations,AWS,1128.22,MAD,Variable
EXP000000505,2019-09-29,Logistics,Operations,Tax authority,826.28,MAD,Variable
EXP000000506,2019-09-29,ProfessionalServices,Admin,Air Maroc,1167.33,MAD,Variable
EXP000000507,2019-09-29,Taxes,Admin,ONCF,1143.73,MAD,Variable
EXP000000508,2019-09-30,Salaries,RH,Payroll,32517.08,MAD,Fixed
EXP000000509,2019-09-30,Software,IT,Local supplier,592.03,MAD,Variable
EXP000000510,2019-10-01,Rent,Facilities,Office landlord,13902.43,MAD,Fixed
EXP000000511,2019-10-01,Software,IT,AWS,5538.04,MAD,Fixed
EXP000000512,2019-10-01,Marketing,Growth,Air Maroc,1510.52,MAD,Variable
EXP000000513,2019-10-01,Utilities,Facilities,Google,1869.07,MAD,Variable
EXP000000514,2019-10-01,Utilities,Facilities,Office landlord,375.57,MAD,Variable
EXP000000515,2019-10-01,Logistics,Operations,Air Maroc,1012.71,MAD,Variable
EXP000000516,2019-10-02,Supplies,Operations,Deloitte,164.69,MAD,Variable
EXP000000517,2019-10-02,Travel,Operations,Meta,1315.35,MAD,Variable
EXP000000518,2019-10-02,Software,IT,Deloitte,1694.92,MAD,Variable
EXP000000519,2019-10-02,Logistics,Operations,ONCF,812.62,MAD,Variable
EXP000000520,2019-10-03,ProfessionalServices,Admin,Air Maroc,1848.36,MAD,Variable
EXP000000521,2019-10-03,Travel,Operations,Office landlord,2087.66,MAD,Variable
EXP000000522,2019-10-05,Marketing,Growth,Microsoft,95.16,MAD,Variable
EXP000000523,2019-10-05,Logistics,Operations,KPMG,1363.35,MAD,Variable
EXP000000524,2019-10-05,Supplies,Operations,KPMG,235.58,MAD,Variable
EXP000000525,2019-10-07,Marketing,Growth,Deloitte,1523.91,MAD,Variable
EXP000000526,2019-10-07,ProfessionalServices,Admin,Office landlord,626.72,MAD,Variable
EXP000000527,2019-10-07,Travel,Operations,Local supplier,150.42,MAD,Variable
EXP000000528,2019-10-07,Software,IT,ONCF,273.3,MAD,Variable
EXP000000529,2019-10-08,Taxes,Admin,ONCF,269.88,MAD,Variable
EXP000000530,2019-10-10,Supplies,Operations,Microsoft,758.49,MAD,Variable
EXP000000531,2019-10-11,Supplies,Operations,Tax authority,1531.45,MAD,Variable
EXP000000532,2019-10-13,Utilities,Facilities,KPMG,1145.68,MAD,Variable
EXP000000533,2019-10-13,Marketing,Growth,Air Maroc,529.34,MAD,Variable
EXP000000534,2019-10-14,ProfessionalServices,Admin,Google,1577.81,MAD,Variable
EXP000000535,2019-10-15,Travel,Operations,Air Maroc,1628.57,MAD,Variable
EXP000000536,2019-10-16,Logistics,Operations,Meta,1770.11,MAD,Variable
EXP000000537,2019-10-16,Software,IT,Tax authority,194.1,MAD,Variable
EXP000000538,2019-10-17,Supplies,Operations,Google,395.28,MAD,Variable
EXP000000539,2019-10-17,Supplies,Operations,Deloitte,2027.08,MAD,Variable
EXP000000540,2019-10-18,Travel,Operations,Office landlord,520.23,MAD,Variable
EXP000000541,2019-10-18,Utilities,Facilities,Deloitte,105.19,MAD,Variable
EXP000000542,2019-10-19,Travel,Operations,Local supplier,1193.32,MAD,Variable
EXP000000543,2019-10-20,Supplies,Operations,Orange,2047.36,MAD,Variable
EXP000000544,2019-10-20,Marketing,Growth,Orange,919.06,MAD,Variable
EXP000000545,2019-10-22,ProfessionalServices,Admin,Google,1247.52,MAD,Variable
EXP000000546,2019-10-22,Software,IT,Maroc Telecom,592.65,MAD,Variable
EXP000000547,2019-10-23,Marketing,Growth,AWS,1014.8,MAD,Variable
EXP000000548,2019-10-23,Travel,Operations,Google,1301.1,MAD,Variable
EXP000000549,2019-10-25,ProfessionalServices,Admin,Tax authority,96.39,MAD,Variable
EXP000000550,2019-10-25,ProfessionalServices,Admin,DHL,178.8,MAD,Variable
EXP000000551,2019-10-26,ProfessionalServices,Admin,Meta,493.63,MAD,Variable
EXP000000552,2019-10-26,Utilities,Facilities,Tax authority,497.72,MAD,Variable
EXP000000553,2019-10-27,Utilities,Facilities,Local supplier,883.41,MAD,Variable
EXP000000554,2019-10-27,Taxes,Admin,Office landlord,138.08,MAD,Variable
EXP000000555,2019-10-28,Salaries,RH,Payroll,43475.32,MAD,Fixed
EXP000000556,2019-10-28,Travel,Operations,Air Maroc,1075.73,MAD,Variable
EXP000000557,2019-10-28,ProfessionalServices,Admin,Deloitte,2334.56,MAD,Variable
EXP000000558,2019-10-28,Travel,Operations,DHL,1249.13,MAD,Variable
EXP000000559,2019-10-29,Marketing,Growth,KPMG,50.0,MAD,Variable
EXP000000560,2019-10-29,ProfessionalServices,Admin,Local supplier,830.78,MAD,Variable
EXP000000561,2019-10-29,Supplies,Operations,KPMG,110.95,MAD,Variable
EXP000000562,2019-10-29,Taxes,Admin,Tax authority,341.7,MAD,Variable
EXP000000563,2019-10-30,Salaries,RH,Payroll,55348.48,MAD,Fixed
EXP000000564,2019-10-31,Salaries,RH,Payroll,50676.64,MAD,Fixed
EXP000000565,2019-10-31,Taxes,Admin,Tax authority,1363.53,MAD,Variable
EXP000000566,2019-10-31,ProfessionalServices,Admin,Deloitte,676.68,MAD,Variable
EXP000000567,2019-11-01,Rent,Facilities,Office landlord,14103.72,MAD,Fixed
EXP000000568,2019-11-01,Software,IT,Microsoft,6267.96,MAD,Fixed
EXP000000569,2019-11-03,ProfessionalServices,Admin,Office landlord,1288.29,MAD,Variable
EXP000000570,2019-11-06,Utilities,Facilities,Office landlord,178.14,MAD,Variable
EXP000000571,2019-11-06,Logistics,Operations,Tax authority,1037.93,MAD,Variable
EXP000000572,2019-11-07,Logistics,Operations,Meta,1265.06,MAD,Variable
EXP000000573,2019-11-09,Travel,Operations,Orange,615.69,MAD,Variable
EXP000000574,2019-11-10,Supplies,Operations,Air Maroc,491.26,MAD,Variable
EXP000000575,2019-11-10,Supplies,Operations,ONCF,860.3,MAD,Variable
EXP000000576,2019-11-10,ProfessionalServices,Admin,Office landlord,111.24,MAD,Variable
EXP000000577,2019-11-11,Taxes,Admin,Tax authority,1313.65,MAD,Variable
EXP000000578,2019-11-11,Software,IT,Orange,770.17,MAD,Variable
EXP000000579,2019-11-12,Marketing,Growth,Maroc Telecom,438.72,MAD,Variable
EXP000000580,2019-11-13,Travel,Operations,Deloitte,1233.0,MAD,Variable
EXP000000581,2019-11-14,ProfessionalServices,Admin,Orange,1677.43,MAD,Variable
EXP000000582,2019-11-15,Taxes,Admin,Tax authority,74.57,MAD,Variable
EXP000000583,2019-11-16,ProfessionalServices,Admin,Local supplier,384.03,MAD,Variable
EXP000000584,2019-11-16,Marketing,Growth,Microsoft,230.38,MAD,Variable
EXP000000585,2019-11-16,Taxes,Admin,AWS,589.37,MAD,Variable
EXP000000586,2019-11-16,Taxes,Admin,Office landlord,1686.39,MAD,Variable
EXP000000587,2019-11-17,Taxes,Admin,Microsoft,1248.68,MAD,Variable
EXP000000588,2019-11-17,Logistics,Operations,Google,1159.22,MAD,Variable
EXP000000589,2019-11-17,Supplies,Operations,Deloitte,1100.65,MAD,Variable
EXP000000590,2019-11-18,Utilities,Facilities,Microsoft,1173.58,MAD,Variable
EXP000000591,2019-11-18,Marketing,Growth,Office landlord,604.92,MAD,Variable
EXP000000592,2019-11-19,Logistics,Operations,Google,1391.15,MAD,Variable
EXP000000593,2019-11-21,ProfessionalServices,Admin,Google,393.08,MAD,Variable
EXP000000594,2019-11-21,Utilities,Facilities,Office landlord,299.1,MAD,Variable
EXP000000595,2019-11-22,Logistics,Operations,Tax authority,1054.91,MAD,Variable
EXP000000596,2019-11-22,Logistics,Operations,Meta,1712.29,MAD,Variable
EXP000000597,2019-11-23,Travel,Operations,Air Maroc,1219.67,MAD,Variable
EXP000000598,2019-11-24,Software,IT,Meta,1066.42,MAD,Variable
EXP000000599,2019-11-26,Software,IT,KPMG,1148.57,MAD,Variable
EXP000000600,2019-11-28,Salaries,RH,Payroll,51741.54,MAD,Fixed
EXP000000601,2019-11-28,Travel,Operations,Maroc Telecom,545.12,MAD,Variable
EXP000000602,2019-11-28,Supplies,Operations,Orange,1070.85,MAD,Variable
EXP000000603,2019-11-29,Travel,Operations,AWS,2227.09,MAD,Variable
EXP000000604,2019-11-29,Taxes,Admin,Google,140.81,MAD,Variable
EXP000000605,2019-11-30,Salaries,RH,Payroll,41035.25,MAD,Fixed
EXP000000606,2019-11-30,Supplies,Operations,Tax authority,736.2,MAD,Variable
EXP000000607,2019-11-30,Travel,Operations,Deloitte,1150.9,MAD,Variable
EXP000000608,2019-11-30,Supplies,Operations,Tax authority,497.47,MAD,Variable
EXP000000609,2019-12-01,Rent,Facilities,Office landlord,12615.49,MAD,Fixed
EXP000000610,2019-12-01,Software,IT,Microsoft,5860.01,MAD,Fixed
EXP000000611,2019-12-01,Software,IT,AWS,1010.96,MAD,Variable
EXP000000612,2019-12-01,Marketing,Growth,KPMG,110.26,MAD,Variable
EXP000000613,2019-12-02,ProfessionalServices,Admin,KPMG,1808.97,MAD,Variable
EXP000000614,2019-12-03,Utilities,Facilities,ONCF,2250.9,MAD,Variable
EXP000000615,2019-12-04,Utilities,Facilities,Microsoft,953.39,MAD,Variable
EXP000000616,2019-12-04,Supplies,Operations,Microsoft,892.65,MAD,Variable
EXP000000617,2019-12-04,Marketing,Growth,Google,785.44,MAD,Variable
EXP000000618,2019-12-05,Software,IT,Local supplier,688.79,MAD,Variable
EXP000000619,2019-12-06,Supplies,Operations,KPMG,812.98,MAD,Variable
EXP000000620,2019-12-06,Travel,Operations,Maroc Telecom,1681.17,MAD,Variable
EXP000000621,2019-12-06,Taxes,Admin,ONCF,607.42,MAD,Variable
EXP000000622,2019-12-06,Taxes,Admin,Orange,246.52,MAD,Variable
EXP000000623,2019-12-07,Logistics,Operations,Maroc Telecom,816.83,MAD,Variable
EXP000000624,2019-12-08,Travel,Operations,DHL,1085.12,MAD,Variable
EXP000000625,2019-12-09,Utilities,Facilities,Google,359.83,MAD,Variable
EXP000000626,2019-12-10,Taxes,Admin,Tax authority,739.79,MAD,Variable
EXP000000627,2019-12-10,Supplies,Operations,Maroc Telecom,666.32,MAD,Variable
EXP000000628,2019-12-11,Logistics,Operations,Deloitte,1436.14,MAD,Variable
EXP000000629,2019-12-11,ProfessionalServices,Admin,Orange,1337.31,MAD,Variable
EXP000000630,2019-12-12,Taxes,Admin,Local supplier,1621.08,MAD,Variable
